id	filename	md5	size	state
af9e4765-462e-4fa3-819c-f890456647ba	af9e4765-462e-4fa3-819c-f890456647ba/1b54f883-d25d-4f6c-9398-7d7dcfb75653.FPKM.txt.gz	2736865e0da315e5e5c72efd2f013b4a	494993	validated
b1e6877b-ff8d-479f-89b0-3453c926dae6	b1e6877b-ff8d-479f-89b0-3453c926dae6/65f1f44c-1f60-45cd-8e1d-16304536c4d5.FPKM.txt.gz	2f518200a25766e4e35779b0d3fe7d45	515187	validated
b2d8c11f-7d98-4899-8780-0ac83feb3fa8	b2d8c11f-7d98-4899-8780-0ac83feb3fa8/05f0ced5-6976-4f43-9be5-fddb3f550adf.FPKM.txt.gz	e5d41e9465214b1a02fcee558c570210	528172	validated
b55e18e0-ddad-44e5-a326-ed6bbe9255c2	b55e18e0-ddad-44e5-a326-ed6bbe9255c2/98b1beb5-8d4c-45d1-a618-2d43aafa056c.FPKM.txt.gz	2dcf217b2e2300d1a91bbc0021da4a61	492351	validated
b5be8e74-fcb7-499c-8cb6-6643445b2195	b5be8e74-fcb7-499c-8cb6-6643445b2195/87c17703-72c7-4207-8935-3391f207f4a6.FPKM.txt.gz	e914d1685d8d6c52228a94ddbd54d9df	516298	validated
b6d1f543-7974-4795-9c46-f0d226e5f2c6	b6d1f543-7974-4795-9c46-f0d226e5f2c6/12caae52-5f67-4df5-9e83-072844acd484.FPKM.txt.gz	adf9f30f1f784fb0dededb9d565a1db4	529243	validated
b7026dd0-c137-4b7d-a698-1997a2590af8	b7026dd0-c137-4b7d-a698-1997a2590af8/d5612378-33e0-4fe5-ad2f-a1887fb7b5cd.FPKM.txt.gz	6cc1d3d22eec69cb9069c1761bba42e4	522496	validated
b826b9fc-3287-41cc-8e29-72666d2fa4f8	b826b9fc-3287-41cc-8e29-72666d2fa4f8/939eeb3c-9c0b-431f-8020-7165ee19f068.FPKM.txt.gz	35001fba081a7a8b9bba35f7a92be9b9	506780	validated
b9446a27-dac3-4c27-a4ea-ebeebe83c139	b9446a27-dac3-4c27-a4ea-ebeebe83c139/0e556719-18fe-49e4-9c2e-454bb11c7e03.FPKM.txt.gz	85544448ca336915b83f54b860a47ed4	509717	validated
bbda2925-9787-40f3-b94e-077a866e1751	bbda2925-9787-40f3-b94e-077a866e1751/a6ad90fe-ccfe-47ce-9e5a-95f5e7acf761.FPKM.txt.gz	14366a4ae77dedddeb353b63b1ef2176	523942	validated
bd378f9a-a26e-45a8-ad5b-f0bc117c3d72	bd378f9a-a26e-45a8-ad5b-f0bc117c3d72/e770b299-b4c2-4dee-95a8-abc3c5773439.FPKM.txt.gz	01b808b8075bfbf26b210cfe11331759	519712	validated
bd5e11cf-e1ac-456c-a3fe-2f62ee2fc536	bd5e11cf-e1ac-456c-a3fe-2f62ee2fc536/49895f4a-72ac-4d5e-ba56-8c8bb5de4758.FPKM.txt.gz	df7a08cdaf1c71831427d01374f99807	524262	validated
be3f97c0-32ad-4241-8ca6-ecfe1648f5ff	be3f97c0-32ad-4241-8ca6-ecfe1648f5ff/dd2f0366-10f3-40e4-90d5-c5c2c7a65289.FPKM.txt.gz	34e9f6014c77dd534d869cdf6d807bfd	518825	validated
bff3f31e-ee05-448d-af36-1ab183ba2ff4	bff3f31e-ee05-448d-af36-1ab183ba2ff4/fcd43085-7338-43fe-bc25-9d87b04e227f.FPKM.txt.gz	29096eca2f55808fa19cf849107e8f8e	541634	validated
c4c4f40d-2c78-4608-8010-9c42ccb1d883	c4c4f40d-2c78-4608-8010-9c42ccb1d883/cd1bba0f-b2e8-45e3-9b37-dcec5472cb7b.FPKM.txt.gz	5b1118e8c8ff02bc2af5f8321dc8a123	524963	validated
c568c6de-0005-47cb-8dba-d83529360f68	c568c6de-0005-47cb-8dba-d83529360f68/a4bc2872-29bd-4458-8247-37152e0d0813.FPKM.txt.gz	5cef6241906eee57c2cef88ec61a385d	521095	validated
c640cec0-1656-4ca2-92a0-afca1cf3f86c	c640cec0-1656-4ca2-92a0-afca1cf3f86c/e38e0ced-093c-44e9-9f3b-7cdd0e6b912e.FPKM.txt.gz	75a590b047e61327b56b32d88175cdce	549556	validated
c68e3c05-2e42-4cf7-aa0c-af4f45a85f3e	c68e3c05-2e42-4cf7-aa0c-af4f45a85f3e/50e50114-97c0-46a6-ac5a-8c5c32abd6b2.FPKM.txt.gz	9dee2e1379ea24cb3bbb26571f70db7d	513567	validated
c6a9b770-845a-4a10-ac02-28928def043c	c6a9b770-845a-4a10-ac02-28928def043c/a155ec07-2baf-404b-85bc-28330a8fee33.FPKM.txt.gz	7dd83ad6f57154e1ce9c921f2d61d7a3	504140	validated
c7e92018-cd0d-43aa-873a-81633af59e5e	c7e92018-cd0d-43aa-873a-81633af59e5e/feb22766-4282-47c8-bfe2-7d020b4a15d4.FPKM.txt.gz	50d9e5f4f04bf47f54c7891a19513a3a	528518	validated
c8daeffd-63e7-425c-89f3-417a8ab4c1d3	c8daeffd-63e7-425c-89f3-417a8ab4c1d3/aeeb2bc3-c26d-4988-b4d6-425c7b2db8ae.FPKM.txt.gz	8d029ec2af65e66db286be28549099fe	513386	validated
c8f91a86-c93b-48ae-a889-5d75acabd2eb	c8f91a86-c93b-48ae-a889-5d75acabd2eb/45b76b49-54f5-41ed-8e48-a16b04ed6dd0.FPKM.txt.gz	04de2a395db66f0fc6a9652e4142e39b	503654	validated
cdcfba3c-cd6f-4f86-a482-89cfae45fe9a	cdcfba3c-cd6f-4f86-a482-89cfae45fe9a/844163ae-2444-4406-9873-12e8295e3e07.FPKM.txt.gz	e4d4113a4eed9a189e542d5f1dbdc0ad	513888	validated
ce9eccc8-efbb-4d6e-90df-4563a1c59c2c	ce9eccc8-efbb-4d6e-90df-4563a1c59c2c/2132e4b3-f882-4d05-9cb6-be9a24c510c0.FPKM.txt.gz	10c6eb11cfcf5f89430a705faf6d58f3	495033	validated
ceb642db-e77a-4cf3-92a1-44042c7f8d40	ceb642db-e77a-4cf3-92a1-44042c7f8d40/67fd4b38-5a38-487d-a235-064580064739.FPKM.txt.gz	230c67797a2230bc445697a1d5920444	524356	validated
cf6bda00-6ebf-43ec-832c-50c6faf527c3	cf6bda00-6ebf-43ec-832c-50c6faf527c3/b78b6f49-3cb2-452a-a41c-6dfa90e631db.FPKM.txt.gz	c26003d70ca33f828436800500b86586	518813	validated
d1b58025-d1cc-46ef-b9cb-6f0315a5620d	d1b58025-d1cc-46ef-b9cb-6f0315a5620d/e5214aa1-432a-4a47-886c-3ded1616255b.FPKM.txt.gz	905ca9f1688037beb3b77fce133a009c	524393	validated
d1c5a130-4845-4946-9c06-d56264016184	d1c5a130-4845-4946-9c06-d56264016184/e7e83d39-85b9-45c2-a4f4-f92080ef770a.FPKM.txt.gz	03b60db28e581e36d816261be72d1d71	530631	validated
d40a786b-3cb0-4151-ad0e-d6870feac1ad	d40a786b-3cb0-4151-ad0e-d6870feac1ad/d64765a8-65d1-4205-bc12-2a23e056d901.FPKM.txt.gz	15cd307e412595a8a55e36dc811cb014	516022	validated
d487e6f4-f5f3-4c67-b3a0-1e6ef57f4223	d487e6f4-f5f3-4c67-b3a0-1e6ef57f4223/e8924790-8df6-40ed-be0d-2c74d8c2d974.FPKM.txt.gz	aa06382bda0d5323461c583aa1061ca1	533946	validated
d4f45cad-96d2-40fe-bd67-93c7bfb57c4e	d4f45cad-96d2-40fe-bd67-93c7bfb57c4e/83f33647-1b5f-4017-bb52-02cfb2478641.FPKM.txt.gz	d5b866fb20604385fb7bae0e39267982	534479	validated
d585e7ec-07c9-45c7-aab4-2680f94ef1b6	d585e7ec-07c9-45c7-aab4-2680f94ef1b6/44c3d518-14fa-4d63-b265-d7fc81c398e2.FPKM.txt.gz	ad90712469c163fdce4da0d127d405b3	522354	validated
d5d72f2c-3e40-4067-8e95-ccd23d06b513	d5d72f2c-3e40-4067-8e95-ccd23d06b513/0349f526-7816-4a7d-9967-1f75dd9ff00a.FPKM.txt.gz	e5e58ff2a17b43f945229da6ac3f34d1	512402	validated
d7d9fdc1-d488-47f7-8365-4654d1e68101	d7d9fdc1-d488-47f7-8365-4654d1e68101/97cc2d08-c822-4cc5-aafc-d2c1fc1c9b57.FPKM.txt.gz	32f984d5deb8f2ddc4d04bb6257b25d1	510403	validated
d88495b4-c9b8-4341-a783-da7134cc37cb	d88495b4-c9b8-4341-a783-da7134cc37cb/a0f5f7d4-88e0-4f3b-853b-e1e4f6bca748.FPKM.txt.gz	5deab7a36d62a0c8b5f0f0a7625402c6	510212	validated
d90be323-5296-4d18-81b1-d6b7038ef0a1	d90be323-5296-4d18-81b1-d6b7038ef0a1/6de948fd-f834-408f-8018-ce38970c1e77.FPKM.txt.gz	a1f7eae573d52c14ee9af5ecb252613d	552869	validated
d9c8d0dc-a062-45c4-9961-7d7fee528c95	d9c8d0dc-a062-45c4-9961-7d7fee528c95/e228d8be-74db-4b34-90d6-5d757f15310b.FPKM.txt.gz	9e300051e5476459c6c36fd918306173	524424	validated
dc0cc2c7-88a8-4a8e-85e3-2dc013f4e61f	dc0cc2c7-88a8-4a8e-85e3-2dc013f4e61f/7bf647f0-c20e-42e6-b7d5-6510a8d066fc.FPKM.txt.gz	e2cb94c87dd465a7ff5bca453bc8bf93	532831	validated
dced84ab-add8-4ebb-bac3-536712f46137	dced84ab-add8-4ebb-bac3-536712f46137/4a12d4ee-acf4-4422-abb5-54bb966e3b07.FPKM.txt.gz	248032747114ced7e5d35e9444456b70	520223	validated
df0f13b7-9711-497a-b515-3e20f616e666	df0f13b7-9711-497a-b515-3e20f616e666/03761959-a620-440f-bbaa-33bd75afae1c.FPKM.txt.gz	16ec3dfbb7383a26d8841f745c429998	502706	validated
e0b8a8ca-45fd-4f66-a67b-fd245292fe7b	e0b8a8ca-45fd-4f66-a67b-fd245292fe7b/b6aa34d6-2b02-4317-8361-79536c7cb4e6.FPKM.txt.gz	792d89515ef3d0f17a8a041ee3d730b5	485181	validated
e0cd494a-5840-41a7-b51e-fc60a4ad1eee	e0cd494a-5840-41a7-b51e-fc60a4ad1eee/bdaa2f92-f32d-4740-bfbc-e02e32228732.FPKM.txt.gz	5c0f42f094aa8a944d9b3b20db5eba59	506279	validated
e25c7121-3f5f-42e2-b1dd-d1f868071e32	e25c7121-3f5f-42e2-b1dd-d1f868071e32/b7971446-9682-4b03-b469-797d5efb2412.FPKM.txt.gz	2991736f2f05b89cdbde3db9ec340ca1	528305	validated
e2bf626b-68d3-48b9-8083-2b826737e054	e2bf626b-68d3-48b9-8083-2b826737e054/fb65f821-92cb-402a-ad2f-d4044ca7de4d.FPKM.txt.gz	0d8d2b91458fb635e897a39d481b63b2	509788	validated
e3c78cdd-af8a-4ddc-9eaa-eedaaccf970d	e3c78cdd-af8a-4ddc-9eaa-eedaaccf970d/aab761be-87c9-41a2-99b8-8bed9032333c.FPKM.txt.gz	d78f4788e311331bae5984209b4546b2	522586	validated
e6c692d4-9141-4a5d-ab70-e87f46f8927e	e6c692d4-9141-4a5d-ab70-e87f46f8927e/bf1aeca5-cab7-4e97-a788-402f16534e32.FPKM.txt.gz	927754bf64586f520c80be279c606197	511429	validated
e8ae7104-605a-4bd3-b58d-b85da7f4fcc3	e8ae7104-605a-4bd3-b58d-b85da7f4fcc3/6c73911d-8d0a-4a5a-9251-4ded7ea70fef.FPKM.txt.gz	86c8f9940f4dd39c899df7c17f341d29	525367	validated
e900034b-2224-4d24-9745-c2d56ebe2150	e900034b-2224-4d24-9745-c2d56ebe2150/d1356d85-5b29-4666-818c-b1f43bcdab3c.FPKM.txt.gz	dc3a9738055fc6593b3354001926792e	533950	validated
ea328955-8395-432a-8092-ad295d87985f	ea328955-8395-432a-8092-ad295d87985f/25c55776-4df2-44c2-bbd3-fadec618115c.FPKM.txt.gz	ee612fba8a7d4bbcec9ebb1a9061140b	531024	validated
eb57b0fa-396d-4244-9033-46d629c6b675	eb57b0fa-396d-4244-9033-46d629c6b675/5909c211-0671-46f2-9159-62020a2b6cf8.FPKM.txt.gz	63a97caf3038b58246784fdebbeac156	537830	validated
ebf0f867-922c-4dfc-ae5f-659d9d522215	ebf0f867-922c-4dfc-ae5f-659d9d522215/7186ee30-db1a-43ad-955b-886cd5b5e771.FPKM.txt.gz	fedadeec633aa80984436a1907ebadfd	521305	validated
ecb67ef6-2e67-473b-a8af-7c22c2346ecc	ecb67ef6-2e67-473b-a8af-7c22c2346ecc/c1f4dcd4-26b5-4b90-9564-44e03242e8e2.FPKM.txt.gz	2abb574c18d2be45a5ca941a7a357ce2	535412	validated
edbbfb60-1365-4521-909c-f85499567024	edbbfb60-1365-4521-909c-f85499567024/b6d23de9-99bf-4412-b022-bab1332165bf.FPKM.txt.gz	72aed8205aa76663ebd269881e881c3c	534215	validated
ef3a8b0a-0ce7-4d26-98cc-7e78c21db36b	ef3a8b0a-0ce7-4d26-98cc-7e78c21db36b/09a677f2-d81d-4c3f-adf9-f8594e064e44.FPKM.txt.gz	dac19654887b2cfb081f3c5f82c8f3fa	483745	validated
efc2733a-5eb7-4b4f-bb30-51ab7bb9af55	efc2733a-5eb7-4b4f-bb30-51ab7bb9af55/1f2aa905-5022-4efe-afac-022d1acfdbe5.FPKM.txt.gz	849fb61734776b0af1cc795447aa2cb5	533839	validated
f2347995-1b95-49de-a3a1-200f2fa88d66	f2347995-1b95-49de-a3a1-200f2fa88d66/548f36c1-215a-4b7b-97fc-e9523f6aeb6d.FPKM.txt.gz	78c1b8661c046dcfb422ffbdcb36e04f	516834	validated
f27c04d3-6777-414d-9780-eda107506e59	f27c04d3-6777-414d-9780-eda107506e59/0f426284-c121-4860-bb80-8df032b0dea8.FPKM.txt.gz	545c87286b1f9e644ba41e5c39a421a6	527616	validated
f67787a8-f692-44d8-9944-4c9635d5162d	f67787a8-f692-44d8-9944-4c9635d5162d/cc133a8a-77ad-4570-852e-df72548c6897.FPKM.txt.gz	ea8820eb8e53f89022ec9a3e512a6557	529607	validated
f68912b3-1117-4793-a492-2804c7c903de	f68912b3-1117-4793-a492-2804c7c903de/8a799dfa-c1b5-4b13-9c91-6cbfe2abbc9f.FPKM.txt.gz	3221205f01a00db20d713d3c16cc8d47	543383	validated
f6a8911d-e9f8-403d-a341-65a725a371d6	f6a8911d-e9f8-403d-a341-65a725a371d6/69675771-14b4-4edf-bbda-63c38051ca1c.FPKM.txt.gz	094bd0154506c2091f75819796fdae7f	520929	validated
f8fed768-01a7-42c0-aa38-fb55056176f6	f8fed768-01a7-42c0-aa38-fb55056176f6/08562fbc-4f41-408b-8bd1-0c656071d69f.FPKM.txt.gz	f1b4e273f67ba18a337be7436ab443f2	509653	validated
f9a6a7eb-3950-4862-b14c-e76d1965ca83	f9a6a7eb-3950-4862-b14c-e76d1965ca83/a2a33be8-232b-44bf-a003-349017a5bc5a.FPKM.txt.gz	5c56c5163139d212ef9a53cfea67b3e2	524081	validated
fae3a142-8015-4e69-b46a-08083bea6076	fae3a142-8015-4e69-b46a-08083bea6076/6423474d-60d7-4401-8e5b-46a3fbde5299.FPKM.txt.gz	0b0c72b2380b23a3c5d02b2de1e66b44	473725	validated
fc41c418-bbf1-431f-a808-2cc4a7f7b3c8	fc41c418-bbf1-431f-a808-2cc4a7f7b3c8/1f997074-0020-47e6-9928-5bf7209c552d.FPKM.txt.gz	49d951e38b8d79cc85379442998924ea	516305	validated
fd354a1e-9567-4d1f-a699-13c934cbd5b8	fd354a1e-9567-4d1f-a699-13c934cbd5b8/27f41c98-3658-48c9-a257-d9ecad3276c8.FPKM.txt.gz	e9acdfc5886864f9a858611c3107f6c5	524759	validated
ffdfd6d2-6cfb-49c2-8cd3-1ba77dbab985	ffdfd6d2-6cfb-49c2-8cd3-1ba77dbab985/855d4a17-5c83-429d-919b-8c2a8e9bab0b.FPKM.txt.gz	c12efe40fe0ea1919e3dbe51678e4bd5	505280	validated
\N	051918c1-9bb2-4146-bf85-4e4a55c5759e/annotations.txt	9ddf30d73c4b803124aa4a61f9bba8cb	340	\N
\N	0ae4ff1f-e2d3-46e0-95a2-0ea80a4ebb63/annotations.txt	d2d9275acf58ae6a8bb4a7c58e3329b2	334	\N
\N	0e7871dc-a721-4dae-8938-28a73ec3f968/annotations.txt	3f70e4cd90da9264be232f662689be15	309	\N
\N	19421ff1-3ae8-4e86-9efc-cd3203f18003/annotations.txt	45e7d4c6eb623d494409edc1c6fe1fe4	340	\N
\N	1c703894-a0dd-4674-afcc-f43dd882d76d/annotations.txt	a9de550fc1bddd3ce8089c58b991bc75	334	\N
\N	328f103a-1637-48e9-adbf-88b33ee0c245/annotations.txt	8247dd619c7d97c13504dc3704496548	313	\N
\N	32c457e9-c2e4-4aea-a385-125766cfc6f2/annotations.txt	4dc29cfbf6f5dd37f647e318e97c3971	313	\N
\N	3d60c441-524c-462e-b1eb-b424992d787f/annotations.txt	51b7f3e6390213f085ce092d2a427aa1	340	\N
\N	3efd1634-6f3d-4119-8781-51b764019b63/annotations.txt	db74a265522dd2615fdadf40ed5038f6	340	\N
\N	571ae6c2-6c1e-4e22-bd2b-6a027dd4550b/annotations.txt	c3272b1099127c2ce7091d29d11cd455	340	\N
\N	586422d9-b0c8-4812-a5f8-4bb7d2f9b3b5/annotations.txt	26847562b58367fee3b8d35481722c33	305	\N
\N	64c77d2c-92b0-40a2-8dd2-11ba28efef2e/annotations.txt	ad7087b45973a4f864082ace62ae33e3	341	\N
\N	655e0216-90f1-4ead-a19b-af0236b9cc20/annotations.txt	6210f348966d1b31c67a498f39abbb4b	340	\N
\N	65634b1a-161a-4d27-a031-7222baf94c99/annotations.txt	0a42ec4728692083a7edaf28584c7aa9	302	\N
\N	6bcfbcf0-74bb-468a-a5fa-5bc0482a88b4/annotations.txt	5c9f488491ccd1fee1ec2b54a79c6755	340	\N
\N	6ecd0e3a-3f92-424f-8424-3cea1015da92/annotations.txt	82b6844332454ff2aa138a2f3af8c5b5	349	\N
\N	a37c7a01-3ae2-4675-aef1-059e4ddd0256/annotations.txt	14f3953e553356d14028f249fd7b613e	313	\N
\N	a687b21e-15eb-42f2-9c54-86c8403f405b/annotations.txt	6877adbb17d7658065b89c44cefaa468	302	\N
\N	c68e3c05-2e42-4cf7-aa0c-af4f45a85f3e/annotations.txt	c08ccde6313e86f5128e9ef8541e7fab	313	\N
\N	c6a9b770-845a-4a10-ac02-28928def043c/annotations.txt	60975b87f6fb798ed1632ec18ce78464	346	\N
\N	d1c5a130-4845-4946-9c06-d56264016184/annotations.txt	b1282dbaa4ad225a6c0b33422b8176d5	341	\N
\N	dced84ab-add8-4ebb-bac3-536712f46137/annotations.txt	7ac7490410e6558874a8cde47dc970b0	340	\N
\N	e2bf626b-68d3-48b9-8083-2b826737e054/annotations.txt	90e07ae13666e393f9e712add400b73c	313	\N
\N	edbbfb60-1365-4521-909c-f85499567024/annotations.txt	f59d875316008f4fae46649815cb9ec2	302	\N
\N	efc2733a-5eb7-4b4f-bb30-51ab7bb9af55/annotations.txt	d2eb772bc591d76851a9f284f53e104f	307	\N
\N	f6a8911d-e9f8-403d-a341-65a725a371d6/annotations.txt	560704e3c3461cf62673a757d6170e9d	346	\N
